Location: shot_2
Time: 2017-11-05 10:54:29
Sampling Rate (ms): 2.0
Sample Number: 1000
Stack Count: 3

Chan:	    1	    2	    3	    4	    5	    6	    7	    8	    9	   10	   11	   12	   13	   14	   15	   16	   17	   18	   19	   20	   21	   22	   23	   24
Data:	    4	    9	  -32	  -52	    9	  -12	 -104	 -164	 -490	   82	 -383	  186	 -266	  -47	 -126	  822	  -78	  248	 -478	 -614	 -483	 1235	 -276	 1305
Data:	    8	   12	  -26	  -61	   28	  -24	  -98	 -193	 -473	   46	 -406	  215	 -246	  -29	 -115	  834	  -51	  196	 -478	 -657	 -343	 1231	 -199	 1359
Data:	    5	    7	  -24	  -73	   37	  -38	  -94	 -216	 -434	   25	 -422	  259	 -239	  -10	 -128	  819	  -46	  142	 -486	 -683	 -171	 1172	 -155	 1364
Data:	    2	    5	  -20	  -81	   40	  -52	  -89	 -225	 -383	   10	 -431	  281	 -220	    0	 -133	  816	  -31	  113	 -481	 -654	    3	  997	 -165	 1346
Data:	    0	    5	  -19	  -92	   49	  -53	  -90	 -243	 -340	    0	 -430	  298	 -188	   16	 -128	  815	   -1	   92	 -451	 -639	  122	  695	 -173	 1196
Data:	   -1	    7	  -23	  -92	   50	  -53	  -90	 -257	 -316	   -2	 -442	  284	 -161	    9	 -116	  823	   38	  104	 -473	 -680	  220	  423	 -312	 1056
Data:	   -9	    4	  -20	  -87	   48	  -52	  -98	 -268	 -265	    3	 -444	  298	 -111	   -8	 -111	  827	   47	  126	 -470	 -698	  275	  205	 -453	  879
Data:	  -13	   -1	  -20	  -77	   40	  -47	 -105	 -272	 -220	   20	 -430	  280	  -79	  -23	 -124	  823	   70	  149	 -457	 -678	  239	  -78	 -596	  721
Data:	  -12	    2	  -17	  -65	   26	  -42	 -113	 -274	 -189	   25	 -426	  254	  -44	  -47	 -111	  832	   75	  212	 -457	 -685	  171	 -380	 -754	  493
Data:	   -8	   -4	  -15	  -48	   12	  -35	 -107	 -275	 -165	   40	 -413	  226	  -25	  -76	 -127	  819	  111	  262	 -478	 -649	   98	 -683	 -932	  242
Data:	   -6	   -3	  -12	  -36	   -2	  -26	 -107	 -266	 -151	   77	 -390	  184	    7	 -107	 -112	  828	  108	  298	 -476	 -666	  -85	-1049	-1109	   75
Data:	   -3	   -4	  -13	  -22	  -20	  -10	 -103	 -261	 -137	   96	 -374	  172	   36	 -136	 -115	  831	  135	  366	 -476	 -691	 -279	-1296	-1210	 -190
Data:	   -4	    0	  -11	   -7	  -37	   -1	  -97	 -245	 -137	  113	 -352	  121	   59	 -172	 -128	  822	  145	  445	 -454	 -688	 -403	-1484	-1309	 -266
Data:	    2	    7	  -10	    9	  -48	    4	  -88	 -241	 -131	  125	 -331	   73	   69	 -205	 -118	  827	  142	  519	 -462	 -658	 -622	-1575	-1365	 -428
Data:	    9	    2	   -3	   18	  -59	   13	  -73	 -232	 -142	  154	 -327	   51	   66	 -241	 -114	  826	  126	  586	 -451	 -679	 -907	-1627	-1413	 -508
Data:	    9	    4	    1	   28	  -66	   19	  -63	 -229	 -176	  171	 -318	   13	   75	 -256	 -114	  836	   74	  643	 -486	 -666	-1125	-1611	-1381	 -583
Data:	   11	    4	    2	   37	  -76	   22	  -51	 -217	 -208	  179	 -299	  -25	   89	 -286	 -119	  823	   50	  663	 -451	 -747	-1286	-1606	-1371	 -643
Data:	    5	   11	    4	   43	  -71	   25	  -43	 -210	 -228	  199	 -293	  -36	   60	 -291	 -112	  831	   22	  706	 -476	 -688	-1568	-1389	-1277	 -663
Data:	   -2	   13	    7	   48	  -78	   24	  -35	 -205	 -256	  200	 -281	  -57	   69	 -287	 -114	  828	  -26	  706	 -473	 -681	-1724	-1165	-1153	 -613
Data:	  -13	   19	    3	   42	  -76	   28	  -32	 -206	 -298	  205	 -290	  -80	   59	 -277	 -111	  835	  -78	  690	 -492	 -710	-1842	 -819	-1040	 -556
Data:	  -17	   16	    0	   35	  -60	   26	  -23	 -197	 -362	  210	 -282	  -85	   56	 -278	 -108	  830	 -109	  681	 -470	 -658	-1890	 -486	 -899	 -447
Data:	  -25	   11	   -2	   35	  -47	   16	  -30	 -193	 -370	  200	 -275	  -62	   44	 -256	 -124	  820	 -164	  654	 -470	 -647	-1886	 -160	 -733	 -320
Data:	  -28	    5	    1	   24	  -40	   -1	  -27	 -198	 -383	  180	 -273	  -73	   35	 -243	 -112	  824	 -200	  596	 -468	 -646	-1744	  157	 -594	 -141
Data:	  -41	    0	    3	    4	  -32	  -12	  -20	 -195	 -415	  151	 -273	  -62	    9	 -212	 -120	  827	 -233	  555	 -462	 -666	-1706	  521	 -452	   41
Data:	  -38	   -4	   -2	  -11	  -16	  -20	  -14	 -193	 -434	  131	 -282	  -40	   11	 -178	 -118	  824	 -274	  506	 -462	 -671	-1545	  755	 -317	  248
Data:	  -27	  -17	  -11	  -28	   -5	  -34	  -23	 -204	 -445	  122	 -284	  -25	    8	 -145	 -110	  834	 -292	  458	 -478	 -683	-1350	 1008	 -138	  519
Data:	  -24	  -23	  -11	  -38	    7	  -42	  -30	 -200	 -445	   99	 -304	    0	  -11	 -113	 -119	  828	 -301	  429	 -468	 -672	-1110	 1192	   29	  642
Data:	  -15	  -27	   -9	  -56	   11	  -54	  -34	 -206	 -426	   63	 -325	   13	  -30	  -89	 -123	  828	 -312	  375	 -489	 -701	 -887	 1226	  164	  847
Data:	  -10	  -25	   -9	  -74	   20	  -59	  -35	 -220	 -397	   53	 -331	   39	  -49	  -51	 -119	  826	 -319	  325	 -486	 -677	 -640	 1217	  221	  997
Data:	   -3	  -23	  -11	  -81	   26	  -60	  -34	 -228	 -383	   56	 -343	   50	  -60	  -16	 -116	  828	 -304	  329	 -489	 -693	 -364	 1123	  319	 1146
Data:	    0	  -28	   -9	  -87	   37	  -65	  -49	 -230	 -360	   48	 -376	   52	  -64	    4	 -120	  823	 -292	  341	 -476	 -704	 -173	  999	  361	 1220
Data:	   11	  -25	    0	  -97	   36	  -53	  -47	 -241	 -340	   56	 -392	   67	  -65	   28	 -126	  827	 -285	  332	 -476	 -643	   33	  765	  377	 1252
Data:	   11	  -27	   11	  -96	   31	  -46	  -47	 -233	 -317	   57	 -404	   89	  -77	   58	 -122	  828	 -261	  357	 -465	 -636	  197	  491	  353	 1217
Data:	    8	  -28	   18	  -96	   31	  -31	  -45	 -243	 -322	   77	 -417	   91	  -76	   89	 -123	  824	 -265	  374	 -462	 -656	  359	  108	  234	 1218
Data:	    1	  -30	   24	  -89	   29	  -26	  -41	 -237	 -327	   93	 -433	   82	  -93	  101	 -118	  828	 -252	  399	 -446	 -672	  490	 -211	  113	 1132
Data:	    1	  -25	   22	  -79	   29	  -17	  -43	 -221	 -316	  111	 -442	  102	  -92	  113	 -120	  827	 -261	  465	 -468	 -676	  594	 -556	  -70	 1055
Data:	   -5	  -27	   18	  -56	   25	  -10	  -41	 -208	 -310	  122	 -446	  106	  -68	  124	 -110	  832	 -263	  498	 -438	 -650	  587	 -871	 -343	  909
Data:	   -4	  -18	   17	  -32	   25	   -4	  -38	 -202	 -314	  117	 -446	  104	  -69	  116	 -114	  831	 -265	  510	 -460	 -672	  574	-1084	 -575	  771
Data:	  -13	  -10	   11	  -13	   23	   -2	  -38	 -198	 -348	  142	 -448	   98	  -85	  116	 -118	  832	 -279	  535	 -481	 -672	  534	-1210	 -767	  652
Data:	  -18	    1	    5	    7	   25	    3	  -43	 -186	 -333	  145	 -439	   82	  -81	   94	 -110	  842	 -304	  568	 -481	 -693	  451	-1402	 -980	  511
Data:	  -16	    3	   -8	   25	   24	    6	  -55	 -169	 -318	  162	 -422	   85	  -89	   75	 -120	  835	 -333	  575	 -473	 -667	  311	-1543	-1153	  369
Data:	  -12	   10	   -9	   46	   25	    4	  -67	 -167	 -344	  170	 -406	   77	  -81	   40	 -123	  836	 -321	  575	 -468	 -653	  157	-1610	-1254	  203
Data:	  -11	   18	  -15	   56	   24	   11	  -78	 -171	 -347	  170	 -397	   56	  -85	   -6	 -120	  835	 -348	  562	 -462	 -618	  -53	-1511	-1322	  144
Data:	   -9	   19	  -26	   61	   19	   18	  -92	 -166	 -390	  171	 -365	   52	 -106	  -29	 -126	  828	 -367	  541	 -449	 -636	 -285	-1401	-1315	   -9
Data:	  -12	   27	  -38	   61	   16	   22	 -108	 -163	 -383	  176	 -336	   48	 -126	  -63	 -116	  838	 -367	  530	 -473	 -651	 -529	-1261	-1279	  -85
Data:	   -8	   28	  -42	   66	   17	   18	 -123	 -166	 -394	  171	 -304	   48	 -147	  -92	 -120	  828	 -365	  517	 -484	 -696	 -755	-1109	-1154	 -103
Data:	    0	   24	  -47	   62	   17	   18	 -128	 -158	 -387	  156	 -268	   38	 -159	 -133	 -122	  834	 -371	  485	 -462	 -665	 -950	 -907	 -980	  -87
Data:	    2	   19	  -45	   53	   13	   22	 -139	 -166	 -419	  150	 -234	   52	 -193	 -155	 -119	  843	 -348	  442	 -495	 -658	-1132	 -659	 -930	  -47
Data:	    7	    8	  -45	   46	   10	   22	 -148	 -146	 -430	  127	 -203	   82	 -200	 -182	 -110	  842	 -365	  442	 -500	 -651	-1342	 -398	 -790	   26
Data:	    7	    3	  -53	   31	   13	   23	 -166	 -133	 -419	  113	 -209	  112	 -235	 -204	 -119	  840	 -331	  413	 -508	 -679	-1467	 -107	 -682	   37
Data:	   10	   -5	  -55	   19	    6	   29	 -167	 -123	 -441	   90	 -212	  120	 -267	 -235	 -115	  840	 -330	  383	 -473	 -668	-1579	  186	 -584	  187
Data:	   12	  -12	  -55	    7	    0	   23	 -170	 -111	 -440	   63	 -234	  149	 -278	 -245	 -124	  834	 -313	  363	 -476	 -652	-1640	  450	 -495	  287
Data:	    9	  -16	  -59	   -1	    6	   31	 -177	  -96	 -445	   50	 -241	  176	 -277	 -251	 -116	  838	 -319	  352	 -460	 -641	-1655	  602	 -381	  389
Data:	    9	  -15	  -56	  -11	    1	   32	 -178	  -92	 -422	   37	 -259	  171	 -273	 -273	 -115	  849	 -294	  350	 -476	 -631	-1624	  712	 -287	  537
Data:	    9	  -22	  -63	  -19	    3	   31	 -179	  -85	 -395	   25	 -304	  159	 -286	 -272	 -122	  846	 -313	  356	 -478	 -639	-1523	  763	 -156	  648
Data:	    4	  -23	  -54	  -28	    7	   31	 -189	  -88	 -378	   30	 -345	  164	 -244	 -255	 -114	  846	 -274	  336	 -468	 -649	-1410	  828	  -37	  798
Data:	   -1	  -17	  -43	  -30	    3	   34	 -189	  -92	 -372	   25	 -369	  157	 -205	 -222	 -110	  851	 -274	  332	 -481	 -645	-1300	  889	   69	  906
Data:	    0	  -11	  -31	  -31	    5	   32	 -178	  -98	 -394	   42	 -399	  151	 -196	 -202	 -110	  843	 -268	  345	 -478	 -627	-1196	  850	  156	  959
Data:	   -3	  -11	  -24	  -29	    1	   30	 -175	 -112	 -372	   57	 -413	  120	 -205	 -172	 -103	  853	 -259	  359	 -497	 -682	-1081	  708	  118	 1025
Data:	   -3	   -4	  -17	  -24	   12	   25	 -164	 -125	 -390	   76	 -419	  113	 -190	 -126	 -103	  857	 -238	  381	 -495	 -667	 -864	  536	  134	  990
Data:	   -2	   -3	   -1	  -19	   11	   24	 -144	 -140	 -398	   87	 -408	  121	 -141	  -95	 -112	  840	 -236	  401	 -478	 -627	 -718	  342	   62	  980
Data:	    0	    4	   13	   -6	   14	   19	 -119	 -152	 -410	  103	 -417	   85	  -92	  -95	 -112	  847	 -213	  399	 -451	 -623	 -572	  182	  -28	  892
Data:	    5	    3	   19	   -4	   19	   19	  -97	 -170	 -409	  119	 -419	   78	  -89	  -83	 -112	  849	 -215	  429	 -473	 -639	 -466	    3	 -124	  792
Data:	   13	    1	   26	   -1	   18	   11	  -70	 -185	 -415	  134	 -406	   59	  -87	  -63	 -112	  839	 -198	  424	 -460	 -622	 -324	 -182	 -272	  625
Data:	   16	    0	   30	   12	   25	   12	  -39	 -197	 -395	  136	 -401	   59	  -67	  -38	 -114	  842	 -168	  415	 -470	 -642	 -152	 -377	 -498	  463
Data:	   23	    9	   37	   10	   28	   10	  -12	 -204	 -376	  145	 -395	   34	  -10	  -41	 -111	  845	 -157	  379	 -473	 -616	  -13	 -502	 -760	  356
Data:	   30	    0	   42	   12	   31	    1	   19	 -217	 -378	  151	 -412	   24	    3	  -49	 -104	  845	 -164	  368	 -478	 -654	  106	 -609	 -969	  224
Data:	   37	    0	   41	   14	   34	    0	   42	 -232	 -351	  148	 -421	   50	   29	  -61	 -110	  836	 -130	  348	 -486	 -659	  170	 -599	-1175	  147
Data:	   38	  -12	   35	    9	   36	   -1	   65	 -222	 -333	  145	 -424	   24	   32	  -85	 -107	  843	 -109	  334	 -476	 -638	  213	 -671	-1391	   36
Data:	   47	  -20	   31	    7	   41	   -7	   73	 -225	 -298	  143	 -422	    9	   19	 -104	 -116	  830	 -105	  280	 -478	 -652	  172	 -715	-1496	   -3
Data:	   54	  -23	   33	    1	   42	  -12	   74	 -222	 -281	  127	 -421	    8	   27	 -106	 -111	  832	  -92	  242	 -465	 -628	   65	 -741	-1572	   31
Data:	   52	  -33	   29	    0	   37	  -16	   80	 -218	 -259	  119	 -415	   13	   31	 -113	 -108	  834	  -94	  217	 -476	 -622	  -27	 -735	-1574	   74
Data:	   51	  -34	   27	  -13	   40	  -18	   66	 -214	 -231	  107	 -404	   12	   35	 -141	 -107	  832	  -96	  230	 -462	 -608	 -201	 -709	-1548	  129
Data:	   45	  -40	   19	  -17	   31	  -20	   47	 -208	 -211	   83	 -387	   24	    5	 -166	 -123	  831	  -91	  212	 -451	 -625	 -320	 -657	-1471	  147
Data:	   41	  -41	   17	  -22	   31	  -17	   26	 -216	 -204	   76	 -392	   66	  -31	 -164	 -122	  832	  -96	  201	 -473	 -650	 -517	 -611	-1271	  281
Data:	   37	  -37	   13	  -24	   28	  -20	    6	 -221	 -190	   54	 -385	   79	  -56	 -170	 -112	  836	 -110	  212	 -478	 -625	 -698	 -544	-1139	  370
Data:	   26	  -34	   16	  -26	   25	  -16	  -16	 -224	 -190	   39	 -361	  102	  -64	 -198	 -106	  839	 -101	  241	 -465	 -643	 -937	 -382	 -900	  499
Data:	   19	  -30	    4	  -24	   29	   -6	  -42	 -235	 -190	   43	 -354	  139	  -69	 -217	 -111	  843	 -116	  244	 -497	 -659	-1097	 -273	 -677	  587
Data:	   17	  -27	    4	  -17	   31	    4	  -69	 -245	 -224	   42	 -352	  152	  -62	 -216	 -112	  831	 -123	  260	 -478	 -655	-1212	 -151	 -453	  676
Data:	   11	  -20	    9	   -6	   26	   12	  -84	 -257	 -217	   50	 -363	  179	  -83	 -220	 -119	  838	 -123	  278	 -492	 -649	-1330	  -73	 -175	  806
Data:	    9	  -11	    8	    3	   24	   22	  -98	 -257	 -240	   67	 -376	  192	  -85	 -228	 -116	  830	 -128	  296	 -470	 -623	-1441	   22	  129	  849
Data:	   10	    0	    0	   13	   24	   29	 -116	 -260	 -267	   70	 -378	  187	  -98	 -214	 -115	  835	 -166	  338	 -473	 -642	-1482	  149	  389	  892
Data:	    9	    9	   -2	   24	   26	   36	 -123	 -263	 -285	   80	 -383	  184	 -119	 -186	 -118	  830	 -189	  393	 -462	 -619	-1432	  285	  591	  906
Data:	    7	   15	    1	   41	   22	   36	 -131	 -257	 -273	   97	 -387	  176	 -130	 -164	 -115	  835	 -202	  397	 -446	 -642	-1454	  312	  784	  998
Data:	    2	   31	    2	   46	   18	   42	 -133	 -251	 -277	  114	 -392	  178	 -141	 -145	 -114	  834	 -218	  420	 -473	 -625	-1303	  295	  931	 1008
Data:	    2	   41	    9	   58	   16	   47	 -138	 -249	 -285	  140	 -403	  162	 -139	 -131	 -112	  834	 -249	  442	 -454	 -633	-1183	  295	 1005	  935
Data:	    0	   51	    7	   61	   10	   46	 -146	 -244	 -279	  153	 -404	  141	 -137	 -122	 -106	  840	 -236	  456	 -481	 -658	-1054	  159	 1027	  966
Data:	    0	   55	    9	   65	    7	   37	 -150	 -240	 -271	  184	 -390	  125	 -142	 -109	 -110	  839	 -236	  465	 -465	 -627	 -929	   68	  950	  872
Data:	    2	   66	   14	   72	    3	   32	 -148	 -228	 -277	  197	 -387	   82	 -116	  -90	 -103	  850	 -251	  476	 -478	 -670	 -738	   80	  814	  933
Data:	    8	   60	   22	   73	   -5	   31	 -144	 -224	 -293	  214	 -387	   48	  -96	  -69	 -116	  832	 -234	  476	 -500	 -668	 -597	   60	  647	  847
Data:	   14	   59	   21	   70	   -2	   23	 -150	 -224	 -304	  239	 -376	    5	  -81	  -64	 -108	  832	 -245	  489	 -462	 -638	 -484	   61	  435	  766
Data:	   18	   61	   13	   66	   -5	   17	 -150	 -221	 -301	  250	 -361	  -11	  -58	  -54	 -120	  827	 -215	  485	 -470	 -657	 -406	   11	  142	  744
Data:	   17	   60	   12	   53	    0	   12	 -159	 -206	 -317	  240	 -356	  -37	  -53	  -46	 -112	  838	 -197	  456	 -462	 -622	 -228	 -138	 -112	  688
Data:	   22	   57	    9	   47	   -2	    9	 -162	 -193	 -320	  239	 -333	  -60	  -62	  -27	 -118	  831	 -150	  433	 -476	 -622	  -48	 -193	 -351	  697
Data:	   27	   47	   12	   35	    1	    9	 -156	 -191	 -336	  234	 -334	  -62	  -60	  -11	 -107	  832	 -116	  413	 -468	 -640	   68	 -212	 -610	  677
Data:	   26	   42	    9	   22	    3	   11	 -152	 -194	 -360	  230	 -342	  -61	  -56	  -20	 -111	  839	  -66	  420	 -470	 -624	  178	 -181	 -831	  621
Data:	   25	   37	    7	   10	    6	   10	 -164	 -185	 -348	  208	 -331	  -69	  -42	  -25	 -107	  838	  -31	  402	 -470	 -657	  282	 -197	 -994	  644
Data:	   15	   31	    4	   10	   13	   14	 -160	 -177	 -339	  196	 -325	  -49	  -44	  -44	 -107	  849	   11	  411	 -481	 -674	  345	 -228	-1130	  618
Data:	   12	   27	    3	    6	   16	   13	 -148	 -175	 -348	  168	 -329	  -46	  -50	  -68	 -100	  843	   32	  402	 -486	 -660	  376	 -300	-1245	  588
Data:	    4	   21	   10	    5	   20	   19	 -140	 -181	 -364	  150	 -318	  -45	  -61	  -93	  -99	  850	   27	  402	 -486	 -642	  354	 -280	-1296	  549
Data:	    2	    9	   18	    4	   23	   22	 -132	 -181	 -379	  142	 -315	  -14	  -40	 -118	 -112	  838	    7	  392	 -492	 -628	  321	 -226	-1293	  528
Data:	   -4	    2	   24	    9	   26	   29	 -133	 -181	 -375	  123	 -309	   13	  -22	 -136	 -110	  835	  -37	  356	 -470	 -614	  279	 -237	-1203	  413
Data:	   -8	   -4	   33	    5	   30	   25	 -120	 -186	 -364	   97	 -300	   42	  -40	 -161	 -110	  838	  -66	  305	 -473	 -632	  150	 -226	-1058	  449
Data:	  -13	   -9	   35	   14	   29	   26	 -113	 -191	 -388	   85	 -275	   56	  -71	 -179	 -115	  832	 -105	  275	 -476	 -602	  109	 -186	 -929	  457
Data:	   -9	  -16	   33	   17	   32	   28	 -108	 -202	 -399	   76	 -290	  110	  -85	 -176	 -110	  832	 -150	  217	 -443	 -594	  -73	 -145	 -707	  404
Data:	   -5	  -15	   39	   23	   34	   24	  -96	 -217	 -405	   60	 -288	  164	  -67	 -177	 -106	  838	 -184	  208	 -465	 -613	 -157	  -61	 -514	  453
Data:	    0	  -19	   36	   28	   35	   24	  -85	 -233	 -413	   59	 -288	  195	  -76	 -182	 -110	  831	 -247	  176	 -478	 -639	 -254	   -6	 -292	  505
Data:	    5	  -22	   37	   19	   41	   23	  -77	 -236	 -422	   54	 -286	  230	 -106	 -178	 -110	  835	 -310	  160	 -465	 -632	 -343	   76	 -115	  500
Data:	   18	  -16	   33	   22	   41	   18	  -59	 -249	 -437	   56	 -288	  256	 -126	 -157	 -106	  836	 -337	  151	 -492	 -666	 -477	  124	   39	  540
Data:	   26	  -14	   30	   20	   47	   16	  -51	 -261	 -448	   53	 -279	  265	 -130	 -144	 -110	  832	 -398	  127	 -492	 -626	 -525	  161	  241	  537
Data:	   31	    0	   25	   12	   42	   14	  -39	 -264	 -452	   77	 -270	  269	 -145	 -140	 -108	  832	 -434	  115	 -446	 -605	 -630	  150	  338	  540
Data:	   37	    7	   19	    4	   41	    7	  -31	 -263	 -442	   83	 -272	  259	 -162	 -122	 -112	  835	 -461	   97	 -462	 -612	 -674	  217	  420	  575
Data:	   41	    9	   15	   -6	   38	   12	  -19	 -266	 -445	  102	 -268	  244	 -176	  -91	 -116	  828	 -453	   93	 -454	 -608	 -754	  325	  418	  568
Data:	   33	   17	   11	   -8	   32	    7	  -12	 -272	 -455	  117	 -261	  226	 -189	  -67	 -119	  830	 -441	  106	 -476	 -604	 -839	  356	  363	  620
Data:	   31	   17	    7	  -18	   29	    0	  -10	 -270	 -463	  130	 -255	  211	 -196	  -41	 -116	  828	 -445	  119	 -454	 -596	 -937	  381	  298	  563
Data:	   27	   22	    0	  -23	   23	   -4	  -10	 -263	 -453	  142	 -250	  178	 -207	  -27	 -112	  830	 -418	  126	 -460	 -603	-1081	  340	  121	  607
Data:	   22	   22	   -2	  -30	   13	  -10	  -10	 -256	 -452	  151	 -252	  151	 -221	  -16	 -108	  834	 -364	  158	 -468	 -597	-1094	  283	    5	  610
Data:	   23	   15	   -4	  -30	    5	  -17	  -24	 -244	 -445	  163	 -263	  137	 -209	   -5	 -115	  830	 -335	  196	 -484	 -644	-1178	  250	 -155	  662
Data:	   21	   10	   -8	  -34	    3	  -24	  -22	 -239	 -461	  153	 -275	  125	 -190	   -9	 -108	  840	 -295	  248	 -478	 -665	-1174	  205	 -340	  627
Data:	   23	    9	  -12	  -24	   -4	  -26	  -31	 -233	 -469	  145	 -272	  108	 -189	   -5	 -114	  834	 -270	  295	 -492	 -627	-1103	   79	 -543	  629
Data:	   24	    1	  -17	  -22	   -6	  -32	  -35	 -218	 -457	  148	 -282	   86	 -197	  -16	 -112	  831	 -207	  368	 -476	 -635	 -972	  -36	 -685	  582
Data:	   27	    3	  -18	  -16	   -1	  -36	  -49	 -210	 -457	  140	 -288	   51	 -176	  -41	 -112	  835	 -164	  424	 -476	 -658	 -871	  -98	 -863	  584
Data:	   32	    5	  -29	  -13	    3	  -35	  -51	 -187	 -469	  128	 -306	   52	 -138	  -52	 -126	  828	 -128	  483	 -481	 -603	 -696	 -139	-1058	  555
Data:	   32	   12	  -19	   -6	   12	  -32	  -58	 -181	 -465	  110	 -324	   54	 -112	  -69	 -116	  835	  -92	  541	 -468	 -633	 -576	 -122	-1189	  469
Data:	   41	    8	  -18	   -4	   16	  -28	  -62	 -163	 -481	   96	 -324	   60	  -83	 -106	 -116	  832	  -60	  607	 -476	 -622	 -435	 -142	-1286	  432
Data:	   38	    8	  -10	   -4	   17	  -23	  -59	 -150	 -481	   97	 -343	   60	  -96	 -132	 -118	  836	  -28	  657	 -473	 -622	 -294	 -159	-1372	  438
Data:	   38	    8	   -1	    6	   17	  -12	  -65	 -135	 -469	   93	 -358	   63	  -79	 -157	 -112	  834	  -46	  695	 -478	 -592	 -200	 -251	-1369	  333
Data:	   32	    7	    7	    7	   19	   -4	  -63	 -138	 -464	   79	 -370	   98	  -19	 -173	 -110	  840	  -48	  726	 -484	 -646	  -58	 -238	-1299	  243
Data:	   35	    3	   14	   14	   24	    1	  -62	 -138	 -446	   74	 -372	  133	    8	 -209	 -110	  842	  -67	  769	 -486	 -631	   20	 -294	-1193	  189
Data:	   35	    0	   15	   23	   14	   11	  -53	 -136	 -438	   67	 -381	  151	   16	 -229	 -110	  840	  -83	  799	 -489	 -646	  116	 -291	-1134	  147
Data:	   24	    1	   13	   16	   12	   16	  -47	 -143	 -433	   68	 -392	  184	   25	 -242	 -118	  842	 -101	  781	 -468	 -617	  228	 -215	 -984	   99
Data:	   23	    3	   10	   24	   12	   25	  -55	 -147	 -425	   67	 -397	  232	   66	 -238	 -114	  840	 -139	  745	 -470	 -626	  303	 -265	 -835	  176
Data:	   21	    8	    8	   24	   11	   24	  -51	 -152	 -418	   70	 -408	  268	  100	 -247	 -119	  835	 -179	  709	 -492	 -613	  341	 -271	 -706	  148
Data:	   17	    9	   -1	   18	   11	   26	  -58	 -159	 -402	   60	 -410	  296	  105	 -245	 -116	  838	 -202	  681	 -465	 -590	  315	 -309	 -617	  191
Data:	    5	   13	   -4	   14	   10	   31	  -66	 -170	 -398	   53	 -410	  291	   94	 -233	 -118	  838	 -191	  652	 -457	 -570	  319	 -333	 -484	  182
Data:	    4	   24	   -4	    5	    5	   36	  -72	 -178	 -384	   57	 -408	  314	  106	 -221	 -119	  835	 -207	  600	 -478	 -655	  267	 -303	 -353	  248
Data:	    0	   35	   -4	   -1	    1	   34	  -90	 -186	 -344	   68	 -401	  315	  135	 -209	 -115	  836	 -224	  514	 -481	 -612	  110	 -348	 -245	  261
Data:	    3	   38	   -9	  -11	    4	   31	  -90	 -186	 -324	   59	 -413	  314	  126	 -187	 -110	  840	 -216	  462	 -484	 -622	   10	 -342	 -167	  325
Data:	    8	   30	   -1	   -7	    1	   30	 -107	 -193	 -304	   63	 -419	  296	   98	 -165	 -106	  853	 -191	  411	 -508	 -641	 -217	 -402	  -73	  385
Data:	    1	   39	    2	  -10	    7	   26	 -104	 -201	 -282	   68	 -399	  272	   85	 -129	 -122	  834	 -168	  356	 -478	 -632	 -363	 -461	  -23	  385
Data:	    3	   39	    9	  -13	    3	   25	 -112	 -200	 -262	   79	 -388	  241	   75	  -98	 -116	  840	 -171	  284	 -484	 -619	 -492	 -489	   33	  491
Data:	    5	   44	    5	  -17	   -4	   19	 -111	 -194	 -266	   83	 -394	  199	   54	  -85	 -114	  831	 -159	  237	 -478	 -594	 -594	 -522	   60	  566
Data:	   10	   38	    4	  -18	    0	   17	 -112	 -189	 -269	   90	 -387	  170	   38	  -65	 -114	  840	 -139	  217	 -457	 -609	 -729	 -531	   50	  591
Data:	   15	   39	    5	  -16	    0	   10	 -113	 -182	 -267	   93	 -372	  120	   -3	  -53	 -123	  838	 -139	  196	 -468	 -610	 -812	 -476	  -32	  565
Data:	   14	   35	    8	  -20	   -6	    0	 -117	 -175	 -254	   97	 -363	   50	  -44	  -35	 -118	  832	 -119	  178	 -465	 -640	 -935	 -495	 -111	  602
Data:	   26	   35	    8	  -29	   -8	   -5	 -119	 -167	 -265	  119	 -349	   12	  -60	  -21	 -119	  835	 -105	  174	 -465	 -607	-1036	 -408	 -196	  611
Data:	   30	   24	    1	  -38	  -12	   -8	 -119	 -170	 -281	  113	 -347	    7	  -77	   -9	 -116	  842	 -107	  205	 -460	 -624	-1122	 -306	 -308	  577
Data:	   36	   21	   -5	  -44	   -7	  -10	 -123	 -167	 -297	  116	 -334	   -3	 -115	   -2	 -115	  846	  -96	  246	 -468	 -632	-1190	 -297	 -472	  522
Data:	   42	    8	    0	  -46	   -4	  -16	 -138	 -175	 -305	  120	 -322	  -26	 -159	   -6	 -115	  845	  -85	  287	 -492	 -612	-1296	 -194	 -570	  463
Data:	   39	    5	   -1	  -50	   -2	  -17	 -135	 -175	 -322	  117	 -324	  -38	 -189	  -21	 -124	  839	  -92	  302	 -492	 -597	-1346	  -71	 -705	  436
Data:	   41	    5	   -1	  -54	   -6	  -18	 -138	 -185	 -337	  123	 -315	  -29	 -223	  -19	 -111	  842	 -109	  336	 -476	 -645	-1358	   29	 -811	  394
Data:	   41	   -2	   -9	  -55	    1	  -10	 -135	 -187	 -356	  119	 -302	  -19	 -196	  -41	 -122	  838	 -125	  397	 -484	 -635	-1331	  209	 -959	  392
Data:	   43	   -3	    0	  -44	    3	  -16	 -138	 -194	 -386	  123	 -291	  -18	 -200	  -77	 -120	  836	 -123	  469	 -473	 -629	-1215	  315	-1006	  355
